,key,value
8744,약을먹,-1
8745,약골,-1
8746,약속,1
8747,약속을,1
8748,약속을정하,1
8749,약속하,1
8750,약탈,-1
8751,약하,-1
8752,약하ㄴ,-1
8753,약하ㄴ모습,-1
8754,약혼,-1
8755,약혼까지,-1
8756,약혼까지하,-1
8757,약화,1
8758,약화시키,1
8759,양,1
8760,양어깨,1
8761,양어깨에,1
8762,양보,-1
8763,양보가,-1
8764,양보가없,-1
8765,양상,-1
8766,양상을,-1
8767,양상을보이,-1
8768,양식,1
8769,양심,-1
8770,양심의,-1
8771,양심의가책,-1
8772,양탄자,1
8773,양탄자는,1
8774,양탄자는습기,1
8775,얘기,1
8776,얘기꽃,1
8777,얘기꽃을,1
8778,얘기들,1
8779,얘기들을,1
8780,얘기를,-1
8781,얘기를들,-1
8782,어*,-1
8783,어*모두*,-1
8784,어*모두*그러*,-1
8785,어,1
8786,어가,1
8787,어가고,-1
8788,어가ㄹ,1
8789,어균,1
8790,어균이,1
8791,어나가,-1
8792,어나가는,-1
8793,어나오,-1
8794,어나오아,1
8795,어내,1
8796,어내는,-1
8797,어놓,1
8798,어놓고,1
8799,어놓아야,0
8800,어놓았,-1
8801,어놓을,1
8802,어담,-1
8803,어담을,-1
8804,어대,-1
8805,어대ㄴ다고,-1
8806,어돌아오,-1
8807,어돌아오지,-1
8808,어들,1
8809,어들고,1
8810,어들,1
8811,어들ㄹ,1
8812,어맞,1
8813,어맞아,1
8814,어모으,1
8815,어모으ㄴ,1
8816,어미국,-1
8817,어미국은,-1
8818,어반드시,-1
8819,어반드시혈액,-1
8820,어버리,-1
8821,어버리지,-1
8822,어버리,1
8823,어버리고,1
8824,어버리시,1
8825,어보*,1
8826,어보*면,1
8827,어보,-1
8828,어보고,-1
8829,어보면,-1
8830,어보자고,1
8831,어보상,-1
8832,어보상을,-1
8833,어보이,1
8834,어보이지,1
8835,어살,-1
8836,어살지,-1
8837,어생활,-1
8838,어생활비디오,-1
8839,어숨지,-1
8840,어업,1
8841,어업고,1
8842,어열매,1
8843,어열매맺,1
8844,어오*,-1
8845,어오*ㄴ,-1
8846,어오,1
8847,어오ㄴ,1
8848,어오았,1
8849,어읽,1
8850,어읽으면,1
8851,어입술,-1
8852,어입술빨,-1
8853,어있,-1
8854,어있는,-1
8855,어있어,-1
8856,어있었,1
8857,어주,1
8858,어주ㄴ,-1
8859,어주ㄹ,1
8860,어주며,1
8861,어주지,-1
8862,어지,1
8863,어지고,-1
8864,어지ㄴ,1
8865,어지ㄹ,1
8866,어지내,-1
8867,어지내는,-1
8868,어하,-1
8869,어하아서,-1
8870,어하지,1
8871,어깨,1
8872,어깨에,1
8873,어깨에들치,1
8874,어느,-1
8875,어느정도,1
8876,어느정도확신,1
8877,어느한,-1
8878,어느한지점,-1
8879,어느한가지,-1
8880,어느한가지주장,-1
8881,어다,-1
8882,어다놓,-1
8883,어다놓고,-1
8884,어도세우,-1
8885,어도세우어,-1
8886,어둠,1
8887,어둠속,1
8888,어둠속에,1
8889,어둠은,1
8890,어둠은저절로,1
8891,어둡,-1
8892,어디로,-1
8893,어디로가,-1
8894,어떠,-1
8895,어떠하,-1
8896,어떠하ㄴ,-1
8897,어떤,-1
8898,어떤남자,-1
8899,어떤남자도,-1
8900,어떤불법,-1
8901,어떤불법도,-1
8902,어떤악절,1
8903,어떤악절의,1
8904,어떤어렵,1
8905,어떤어렵ㅁ,1
8906,어떤여자,-1
8907,어떤여자도,-1
8908,어떻게이,1
8909,어떻ㄴ가,-1
8910,어떻어,-1
8911,어라,1
8912,어려움,-1
8913,어려움을,1
8914,어려움을극복,1
8915,어려움이,-1
8916,어려움이가장,-1
8917,어렵,-1
8918,어렵게,-1
8919,어렵게하,-1
8920,어렵ㄴ,-1
8921,어렵ㄴ고구려,1
8922,어렵ㄴ사건,-1
8923,어렵ㄴ일,-1
8924,어렵다고,-1
8925,어렵ㅁ,1
8926,어렵ㅁ이,1
8927,어렵었,-1
8928,어렵었을,-1
8929,어렵지,1
8930,어렵지않,1
8931,어루만지,1
8932,어리,-1
8933,어리ㄴ,-1
8934,어리ㄴ시절,-1
8935,어리어서,-1
8936,어리어서부터,-1
8937,어리,1
8938,어리광,-1
8939,어리광을,-1
8940,어리광을피우,-1
8941,어린이,1
8942,어린이들,1
8943,어린이들까지,1
8944,어린이들상상,1
8945,어린이들에게,1
8946,어린이들은,0
8947,어머니,-1
8948,어머니를,1
8949,어머니를양,1
8950,어머니젖,-1
8951,어머니젖에,-1
8952,어서,-1
8953,어서고립무원,-1
8954,어서고립무원속,-1
8955,어서그동안,1
8956,어서그동안못,1
8957,어서는,-1
8958,어서는안,-1
8959,어서부터,-1
8960,어서부터나,-1
8961,어야겠,-1
8962,어야겠다,0
8963,어야겠다는,1
8964,어야하ㄴ다,0
8965,어야하ㄴ다,1
8966,어야하ㄹ,-1
8967,어야지요,1
8968,어요,-1
8969,어요지겹,-1
8970,어요지겹어요,-1
8971,어요,1
8972,어우러지,1
8973,어우러지어,1
8974,어우러지어열매,1
8975,어지럼증,-1
8976,어지럼증을,-1
8977,어지럼증을더하,-1
8978,어쩌,-1
8979,어쩌나,-1
8980,어쩌나고민,-1
8981,어쩌ㄹ,-1
8982,어쩌ㄹ수,-1
8983,어처구니,-1
8984,어처구니없,-1
8985,억,-1
8986,억원,-1
8987,억원이나,-1
8988,억울,1
8989,억울하,1
8990,억울하게,1
8991,억지,-1
8992,억지와,-1
8993,억지와궤변,-1
8994,언로,-1
8995,언로가,-1
8996,언로가차단,-1
8997,언론,-1
8998,언론개혁,1
8999,언제,-1
9000,언제여자,-1
9001,언제여자와,-1
9002,언젠가,1
9003,언젠가는,1
9004,언젠가는얼핏,1
9005,얻,1
9006,얻어,-1
9007,얻어내,1
9008,얻어오*,-1
9009,얻은,1
9010,얻은측면,1
9011,얼,1
9012,얼ㄴ,1
9013,얼ㄴ가슴,1
9014,얼굴뒤,1
9015,얼굴뒤에,1
9016,얼굴을,-1
9017,얼굴을가지,-1
9018,얼마,-1
9019,얼마받,-1
9020,얼마받겠,-1
9021,얼마이,-1
9022,얼마이든지,-1
9023,얼마나,1
9024,얼마나어렵,-1
9025,얼마나어렵ㄴ,-1
9026,얼마나오랜,-1
9027,얼마나오랜사색,1
9028,얼마나오랜시간,-1
9029,얼마나유효,1
9030,얼마나유효하,1
9031,얼마나종류,1
9032,얼마나종류가,1
9033,얼마나좋,1
9034,얼마나좋습니까,1
9035,얼마나지난,-1
9036,얼마나지난하,-1
9037,얼싸안,1
9038,얼씬거리,-1
9039,얼핏,0
9040,얼핏보,0
9041,얼핏보기,0
9042,얼핏희망,1
9043,얼핏희망을,1
9044,얽매이,1
9045,얽매이지,1
9046,얽매이지않,1
9047,엄마,-1
9048,엄마가,-1
9049,엄마가하,-1
9050,엄마를,-1
9051,엄마를이해,-1
9052,엄마처럼,-1
9053,엄마처럼버림받,-1
9054,엄숙,1
9055,엄숙하,1
9056,엄숙하고,1
9057,엄연,1
9058,엄연하,1
9059,엄청나,1
9060,엄청나게,1
9061,엄청나ㄴ,1
9062,엄청나ㄴ성공,1
9063,엄청나ㄴ유동,1
9064,엄청나ㄴ재산,-1
9065,업,1
9066,업고,1
9067,업고수미산,1
9068,업무,-1
9069,업무가,-1
9070,업무가단절,-1
9071,업무좌절감,-1
9072,없,-1
9073,없겠,-1
9074,없고,0
9075,없나요,-1
9076,없는,-1
9077,없는동물,0
9078,없는몸,-1
9079,없는위기감,-1
9080,없는인생,-1
9081,없는힘,1
9082,없다,-1
9083,없다,-1
9084,없답니다,-1
9085,없습니다,-1
9086,없어,-1
9087,없어서,-1
9088,없어야,-1
9089,없어야겠,-1
9090,없었,-1
9091,없었다,-1
9092,없었습니다,-1
9093,없으나,1
9094,없으나앞,1
9095,없으시,-1
9096,없으시ㄴ,-1
9097,없을,-1
9098,없을때,1
9099,없을수,-1
9100,없음,-1
9101,없잖아,-1
9102,없지,-1
9103,없지는,-1
9104,없지않,-1
9105,없,-1
9106,없이,-1
9107,없이걷,-1
9108,없이걷는,-1
9109,없이눈치,-1
9110,없이눈치만,-1
9111,없이대중,-1
9112,없이대중화,-1
9113,없이드러나,-1
9114,없이모자라,-1
9115,없이일,1
9116,없이일하,1
9117,없이좌수,-1
9118,없이좌수로,-1
9119,없이추락,-1
9120,없이추락하,-1
9121,엇나가,-1
9122,엇나가는,-1
9123,엇나가는양상,-1
9124,었,-1
9125,었고,1
9126,었고나중,1
9127,었고면허,1
9128,었구나,-1
9129,었네,-1
9130,었는데,1
9131,었는데아주,1
9132,었는지,0
9133,었는지알,0
9134,었다,-1
9135,었다하,-1
9136,었다,-1
9137,었다고,-1
9138,었다고그러*,-1
9139,었더라면,-1
9140,었던,0
9141,었던것,0
9142,었던유학,1
9143,었습니다,1
9144,었어요,-1
9145,었어요지겹,-1
9146,었으면,0
9147,었으면하,0
9148,었을,-1
9149,었을것,-1
9150,었을까,-1
9151,었죠,1
9152,었지만,-1
9153,었지만아무,-1
9154,었지만장주,0
9155,었지만지나,1
9156,엉뚱,-1
9157,엉뚱하,-1
9158,엉뚱하기,-1
9159,엉망진창,-1
9160,엉터리,-1
9161,엉터리이,-1
9162,에,1
9163,에가,-1
9164,에가았,-1
9165,에가깝,-1
9166,에갑자기,0
9167,에갑자기호흡,0
9168,에개혁,-1
9169,에걸리,-1
9170,에고통,-1
9171,에고통을,-1
9172,에과거,0
9173,에과거로,0
9174,에관하,1
9175,에관하ㄴ,1
9176,에궁중,-1
9177,에궁중사극,-1
9178,에그것,0
9179,에그것ㄴ,0
9180,에그치,-1
9181,에깔리,1
9182,에깔리어,1
9183,에꿀단지,-1
9184,에꿀단지가지,-1
9185,에ㄴ,-1
9186,에ㄴ다시,-1
9187,에ㄴ입술,1
9188,에나비,0
9189,에나비가,0
9190,에나서,-1
9191,에나서지,-1
9192,에넣,-1
9193,에넣어,-1
9194,에눈,1
9195,에눈오,1
9196,에는,1
9197,에는가,-1
9198,에는결혼,0
9199,에는없,1
9200,에는호박,1
9201,에달리,-1
9202,에달리ㄴ,-1
9203,에달하,-1
9204,에대하,1
9205,에대하ㄴ,-1
9206,에대하아,1
9207,에대하아서,-1
9208,에도강하,1
9209,에도역행,-1
9210,에도움,1
9211,에도움을,1
9212,에도움이,1
9213,에돌,-1
9214,에돌을,-1
9215,에동참,1
9216,에동참하,1
9217,에두르,1
9218,에두르고,1
9219,에드러내,-1
9220,에들어가,-1
9221,에들어오,1
9222,에들치,1
9223,에들치어,1
9224,에따르아,1
9225,에띄,1
9226,에띄게,1
9227,에만,-1
9228,에만빠지,-1
9229,에만전념,1
9230,에많이,0
9231,에많이관여,0
9232,에맞,1
9233,에맞서,-1
9234,에맞서자,-1
9235,에머무르,-1
9236,에모이,0
9237,에모이ㄴ,0
9238,에묻,1
9239,에밀고,-1
9240,에밀고하,-1
9241,에발리,-1
9242,에발리ㄴ,-1
9243,에백화점,1
9244,에백화점등,1
9245,에변화,-1
9246,에변화가,-1
9247,에별도,1
9248,에별도의,1
9249,에본격,1
9250,에본격적,1
9251,에부합,1
9252,에부합하,1
9253,에불과,-1
9254,에불과하,-1
9255,에비,-1
9256,에비하,-1
9257,에빛,1
9258,에빛이,1
9259,에빠지,-1
9260,에빠지어,-1
9261,에사로잡히,-1
9262,에살,0
9263,에살고,0
9264,에살인,-1
9265,에살인죄,-1
9266,에서로,1
9267,에서로자랑,1
9268,에서로,-1
9269,에서로를,-1
9270,에손색,1
9271,에손색없,1
9272,에숨,1
9273,에숨어,1
9274,에스스로,1
9275,에스스로전화,1
9276,에시달리,-1
9277,에아무런,-1
9278,에아무런보탬,-1
9279,에앉,0
9280,에앉아,0
9281,에알,-1
9282,에알지,-1
9283,에어쩌,-1
9284,에어쩌ㄹ,-1
9285,에얽매이,1
9286,에얽매이지,1
9287,에엿보,1
9288,에오르,-1
9289,에올리,-1
9290,에올리기,-1
9291,에위치,1
9292,에위치를,1
9293,에의,1
9294,에의여성,1
9295,에의하,-1
9296,에의하아,-1
9297,에있,-1
9298,에있는,-1
9299,에있다,1
9300,에잡히,1
9301,에적격,1
9302,에적격이,1
9303,에적응력,-1
9304,에적응력이,-1
9305,에정지선,-1
9306,에정지선을,-1
9307,에젖,-1
9308,에좀,1
9309,에좀내놓,1
9310,에주위,-1
9311,에주위사람,-1
9312,에쥐,1
9313,에쥐ㄹ,1
9314,에즐겁,1
9315,에참여,1
9316,에참여하,1
9317,에처하,-1
9318,에충분,1
9319,에충분하,1
9320,에크,1
9321,에크ㄴ,1
9322,에통증,0
9323,에통증이,0
9324,에피어나,1
9325,에하,-1
9326,에하ㄴ,-1
9327,에하았,0
9328,에하나,1
9329,에하나의,1
9330,에한,1
9331,에한번,1
9332,에향하,1
9333,에현악,1
9334,에휩싸이,-1
9335,에흙탕물,-1
9336,에흙탕물튀,-1
9337,에게,1
9338,에게간신히,-1
9339,에게간신히매달리,-1
9340,에게ㄴ,-1
9341,에게ㄴ말,-1
9342,에게나,-1
9343,에게나는,-1
9344,에게들리,1
9345,에게먹,1
9346,에게먹을,1
9347,에게소개,1
9348,에게소개하,1
9349,에게의심,-1
9350,에게의심받,-1
9351,에게적극,1
9352,에게적극적,1
9353,에너지,1
9354,에서,1
9355,에서가,-1
9356,에서가아니,-1
9357,에서가장,1
9358,에서가장솔직,1
9359,에서가장좋,1
9360,에서구하,1
9361,에서그,1
9362,에서그가,1
9363,에서깨,0
9364,에서깨었,0
9365,에서내려오,1
9366,에서내려오ㄴ,1
9367,에서는,1
9368,에서는가장,1
9369,에서는어떤,-1
9370,에서는유일,1
9371,에서는이미,1
9372,에서도,-1
9373,에서도소변,-1
9374,에서도통화,1
9375,에서돕,-1
9376,에서돕ㄹ,-1
9377,에서떠들,-1
9378,에서떠들어,-1
9379,에서마주치,-1
9380,에서마주치ㄴ,-1
9381,에서미끼,-1
9382,에서미끼가,-1
9383,에서바느질,0
9384,에서바느질을,0
9385,에서방수,1
9386,에서벗어나,1
9387,에서보,-1
9388,에서보면,-1
9389,에서불러오,1
9390,에서불러오ㄹ,1
9391,에서비참,-1
9392,에서비참하,-1
9393,에서억울,1
9394,에서억울하,1
9395,에서영화,0
9396,에서영화작업,0
9397,에서욕,-1
9398,에서욕튀어나오,-1
9399,에서유사,-1
9400,에서유사성,-1
9401,에서의,1
9402,에서자라,-1
9403,에서작품,0
9404,에서작품하나,0
9405,에서잔뼈,1
9406,에서잔뼈가,1
9407,에서편모,-1
9408,에서편모들,-1
9409,에서항상,1
9410,에서항상태극기,1
9411,에어로빅,1
9412,에어로빅비디오,1
9413,에어로빅비디오가,1
9414,여,-1
9415,여연민,-1
9416,여연민의,-1
9417,여,1
9418,여곳,0
9419,여곳을,0
9420,여달러,1
9421,여달러에,1
9422,여만,1
9423,여만원,1
9424,여기,-1
9425,여기ㄴ,-1
9426,여기ㄴ곧,-1
9427,여기에,1
9428,여기에하나,1
9429,여기,1
9430,여기어,-1
9431,여기어지,-1
9432,여러,-1
9433,여러가지,-1
9434,여러가지문제,-1
9435,여러사람,1
9436,여러사람을,1
9437,여론,1
9438,여론이,1
9439,여론이거세,1
9440,여물,1
9441,여물ㄴ,1
9442,여물ㄴ새댁,1
9443,여백,1
9444,여백을,1
9445,여백을더,1
9446,여부,-1
9447,여부도,-1
9448,여부도확인,-1
9449,여성,-1
9450,여성계,1
9451,여성계가,1
9452,여성들,1
9453,여성들보다,1
9454,여성들의,1
9455,여성문제,-1
9456,여성문제들,-1
9457,여성성,-1
9458,여성성을,-1
9459,여성에,-1
9460,여성에대하,-1
9461,여성위원,1
9462,여성위원참여,1
9463,여성의,0
9464,여성의심리,0
9465,여성임금,1
9466,여성임금남성,1
9467,여성질환,-1
9468,여성질환많,-1
9469,여성채용,-1
9470,여성채용꺼리,-1
9471,여성환자,-1
9472,여성환자들,-1
9473,여울,1
9474,여유,1
9475,여유가,1
9476,여유가생기,1
9477,여자,-1
9478,여자는,-1
9479,여자는어리,-1
9480,여자는욕망,-1
9481,여자도,-1
9482,여자와,-1
9483,여자와사귀,-1
9484,여지,-1
9485,여지없이,-1
9486,여지없이드러나,-1
9487,여지껏,-1
9488,여지껏힘겹,-1
9489,여지껏힘겹게,-1
9490,역량,1
9491,역량발휘,1
9492,역사,1
9493,역사가,-1
9494,역사가짧,-1
9495,역사상,1
9496,역사상처음,1
9497,역사연구,0
9498,역사연구를,0
9499,역사의,1
9500,역사의현재,1
9501,역사적,1
9502,역사적이,1
9503,역설,-1
9504,역설적,-1
9505,역설적이,-1
9506,역시,0
9507,역시이색,1
9508,역시이색적,1
9509,역시한국,0
9510,역시한국적,0
9511,역작,1
9512,역작이,1
9513,역행,-1
9514,역행하,-1
9515,연구,1
9516,연구를,0
9517,연구를본격,1
9518,연구를읽,0
9519,연구하,1
9520,연구하ㄴ,1
9521,연극,1
9522,연극이,1
9523,연극이공포,1
9524,연극이,1
9525,연기,1
9526,연기에,1
9527,연기에대하,1
9528,연기연습,1
9529,연기연습을,1
9530,연기하,1
9531,연기하아야,1
9532,연기파,1
9533,연기파배우,1
9534,연민,-1
9535,연민의,-1
9536,연민의정,-1
9537,연발,1
9538,연발하,1
9539,연속,-1
9540,연속이,-1
9541,연습,1
9542,연습을,1
9543,연습을하,1
9544,연습하,1
9545,연행,-1
9546,열,1
9547,열을,1
9548,열을올리,1
9549,열,-1
9550,열두,-1
9551,열두곡,-1
9552,열,1
9553,열고,-1
9554,열고자,-1
9555,열어야,1
9556,열어야하,1
9557,열었,1
9558,열었는데,1
9559,열광,1
9560,열광하,1
9561,열기,1
9562,열등,-1
9563,열등인간,-1
9564,열리,1
9565,열리ㄴ다,1
9566,열리어,1
9567,열리어있,1
9568,열망,1
9569,열망적도,1
9570,열망적도보다,1
9571,열매,-1
9572,열매맺,1
9573,열쇠,1
9574,열쇠처럼,1
9575,열쇠처럼보이,1
9576,열심히,1
9577,열심히살,1
9578,열연,1
9579,열연하,1
9580,열정,1
9581,열창,1
9582,열창하,1
9583,염하,1
9584,엿보,1
9585,엿보ㄹ,-1
9586,엿보ㄹ수,-1
9587,영감,1
9588,영감의,1
9589,영감의원천,1
9590,영글,1
9591,영산,1
9592,영양,-1
9593,영양실조,-1
9594,영역,-1
9595,영원히,1
9596,영원히풀리,1
9597,영원히풀리지,1
9598,영태,1
9599,영향,1
9600,영향도,1
9601,영향도크,1
9602,영혼,1
9603,영혼들,-1
9604,영혼들의,-1
9605,영혼에,1
9606,영혼에이르,1
9607,영혼의,1
9608,영혼의지진,1
9609,영혼이,1
9610,영혼이깃들,1
9611,영화,1
9612,영화를,1
9613,영화를방불,1
9614,영화를보,1
9615,영화를제치,1
9616,영화에,1
9617,영화에대하,1
9618,영화와,1
9619,영화와연기,1
9620,영화작업,-1
9621,영화작업을,-1
9622,영화출연,-1
9623,영화출연도,-1
9624,예,-1
9625,예를,-1
9626,예를들,-1
9627,예방,1
9628,예상,-1
9629,예상되,-1
9630,예상하,-1
9631,예상하지,-1
9632,예수,0
9633,예수나,0
9634,예수나석가모니,0
9635,예술,1
9636,예술성,-1
9637,예술성을,-1
9638,예술을,1
9639,예술을입히,1
9640,예술의,1
9641,예술의정취,1
9642,예술이,1
9643,예술이다,1
9644,예술적,1
9645,예술적이,1
9646,예술의전당,-1
9647,예술의전당관계자,-1
9648,예술의전당관계자들,-1
9649,예술품,-1
9650,예술품을,-1
9651,예술품을자처,-1
9652,예전,1
9653,예전의,1
9654,예전의활기,1
9655,예정,1
9656,예정되,1
9657,예정이,1
9658,예지,1
9659,옛,1
9660,옛말,-1
9661,옛말씀,1
9662,옛말씀을,1
9663,옛시절,1
9664,옛시절추억,1
9665,옛글,-1
9666,옛글은,-1
9667,옛글은자꾸,-1
9668,오*,-1
9669,오*ㄴ,-1
9670,오*ㄴ욕심,-1
9671,오,0
9672,오ㄴ,1
9673,오ㄴ듯,1
9674,오ㄹ,0
9675,오ㄹ때,0
